id;cvoie;cdgi;typo;typo_min;date_arret;siecle;statut;typvoie;prevoie;nomvoie;arrdt;quartier;feuille;debut;fin;longueur;largeur;n_pair;n_impair;alignement;servitude;historique;denomination;classement;observation;numerotage;orig;declassement;nivellement;assainissement;ouverture;geo_point_2d;validite
"9503";;;RUE BROCA;rue Broca;1890/04/18;"19";Voie publique de la Ville de Paris;rue;;Broca;"[ ""05e"", ""13e"" ]";"[ ""Croulebarbe"", ""Val-de-Grâce"" ]";"[ ""111D1"", ""111C4"" ]";"rue Claude Bernard, 13.";"boulevard Arago, 34.";485;15;"98";"52";"Non retenus au POS et non repris au PLU : Arrêté préfectoral du 26 avril 1948 : 1° côté impair, depuis la rue Claude Bernard jusqu'au droit du n° 45 (inclus) ; 2° côté pair, au droit des nos 20 à 38 (inclus) et pan coupé de 8 m à l'angle de la rue Claude Bernard. Arrêté préfectoral du 26 août 1949 (relatif à la rue des Lyonnais), au droit des nos 40 et 42. Décret présidentiel du 18 mai 1885, au droit des nos 97 (partie), 70 à 80. Arrêté préfectoral du 11 février 1949 : 1° du n° 69 (partie) au n° 95 (inclus) ; 2° côté pair de la partie C et pan coupé, côté pair, à l'angle de la rue Saint-Hippolyte, côté pair. Ordonnance royale du 19 juillet 1840, le surplus, sauf sur des longueurs de : 1° côté impair : 4,50 m avant le boulevard de Port Royal et 3,50 m après ledit boulevard ; 2° côté pair : 3,50 m avant ledit boulevard.";;"Précédemment, partie de la rue de Lourcine. Ce nom a souvent changé, ainsi on a écrit : Loursine, l'Oursine, l'Orsine, l'Ursine, Lorcines (Jaillot). Elle a été aussi appelée rue du Clos Ganay et rue de la Franchise ; Dheulland la nomme rue des Cordelières. Elle a été créée au XIIe siècle. En 1938, le tronçon compris entre les rues Mouffetard et Claude Bernard a pris le nom de rue Edouard Quénu et, en 1944, la partie, comprise entre le boulevard Arago et la rue de la Santé, a été dénommée rue Léon-Maurice Nordmann.";Arrêté du 18 avril 1890.;;"Larg. : 15 m entre les rues Claude Bernard et des Lyonnais (A) ; 12 m entre les rues des Lyonnais et Saint-Hippolyte (B) ; 15 m, le surplus (C).";;"Pierre Paul Broca (1824-1880), chirurgien et anthropologue français.";;"Arrêté du 26 avril 1948, partie A. Arrêté du 11 février 1949 entre les boulevards de Port-Royal et Arago.";;Créée au XIIe siècle.;"lat: 48.83726113295092, lon: 2.34743196650539";Dénomination actuelle
"11081";;;RUE DES GONCOURT;rue des Goncourt;1899/08/02;"19";Voie publique de la Ville de Paris;rue;des;Goncourt;"[ ""11e"" ]";"[ ""Folie-Méricourt"" ]";"[ ""73A3"" ]";"rue Darboy, 3.";"rue du Faubourg du Temple, 66.";150;12;"16";"17";Non retenus au POS et non repris au PLU : Décret du 1er mai 1899.;;"Précédemment, rue Anthony. Ouverte sur l'emplacement d'une caserne d'infanterie.";Arrêté du 2 août 1899.;Décret du 1er mai 1899.;;;"Edmond Louis Antoine Huot de Goncourt (1822-1896), et Jules Alfred Huot de Goncourt (1830-1870), historiens et écrivains français.";;Décret du 1er mai 1899.;;;"lat: 48.86951641656326, lon: 2.372101841867522";Dénomination actuelle
"12028";;;RUE MANUEL;rue Manuel;1887/07/13;"19";Voie publique de la Ville de Paris;rue;;Manuel;"[ ""09e"" ]";"[ ""Rochechouart"" ]";"[ ""51C3"", ""50D4"" ]";"rue Milton, 13.";"rue des Martyrs, 26.";91;11;"14";"17";Non retenus au POS et non repris au PLU : Décret du 27 juillet 1870.;;Précédemment rue Morée et antérieurement rue Neuve des Martyrs.;"Arrêté préfectoral du 22 juin 1887, approuvé par décret du 13 juillet 1887.";Décret du 27 juillet 1870.;;Arrêté du 12 mai 1877.;"Jacques Antoine Manuel (1775-1827), homme politique français expulsé de la Chambre des députés, en 1823, pour avoir défendu les opinions libérales. Est mort rue des Martyrs, en face de cette rue.";;;;;"lat: 48.878324410622035, lon: 2.340375046999785";Dénomination actuelle
"14048";;;RUE VICTOR MASSE;rue Victor Massé;1887/04/25;"19";Voie publique de la Ville de Paris;rue;;Victor Massé;"[ ""09e"" ]";"[ ""Saint-Georges"" ]";"[ ""50D2"", ""50D1"" ]";"rue des Martyrs, 55.";"rue Jean-Baptiste Pigalle, 54.";312;15;"38";"43";"Non retenus au POS et non repris au PLU : Arrêté du 19 janvier 1956, au droit des nos 27 (partie) et 29 (partie). Ordonnance du 1er juillet 1834, côté pair. Décret du 15 novembre 1912, côté impair (non exécutoire par mesure ordinaire de voirie).";;Précédemment rue de Laval. Ouverte sous le nom de rue Ferrand.;Arrêté du 25 avril 1887 approuvé par décret du 2 juillet 1887.;;;;"Félix Marie Victor Massé (1822-1884), compositeur ; voisinage de l'avenue Frochot où il est mort.";;Décret du 15 novembre 1912.;;Ouverte en 1797.;"lat: 48.88085321735483, lon: 2.338012139089561";Dénomination actuelle
"9857";;;RUE CHEVREUL;rue Chevreul;1884/01/24;"19";Voie publique de la Ville de Paris;rue;;Chevreul;"[ ""11e"" ]";"[ ""Sainte-Marguerite"" ]";"[ ""94C4"" ]";"rue du Faubourg Saint-Antoine, 303, et rue des Boulets, 2.";"rue de Montreuil, 72.";135;12;"18";"15";Non retenus au POS et non repris au PLU : Décret du 14 août 1884.;;"Précédemment, rue Félix Hurez.";Arrêté du 24 janvier 1884.;Décret du 14 août 1884.;;;"Michel Eugène Chevreul (1786-1889), chimiste français, directeur du Muséum d'histoire naturelle.";;Décret du 14 août 1884.;;Ouverte en 1881.;"lat: 48.849715118371414, lon: 2.391979598104854";Dénomination actuelle
"10007";;;RUE CONDILLAC;rue Condillac;1885/11/10;"19";Voie publique de la Ville de Paris;rue;;Condillac;"[ ""11e"" ]";"[ ""Saint-Ambroise"" ]";"[ ""73D4"" ]";"avenue de la République, 99.";"rue des Nanettes, 8.";75;12;"10";"5";Non retenus au POS et non repris au PLU : Décret du 6 juillet 1882 (UP).;;;Arrêté du 10 novembre 1885.;;;;"Etienne Bonnot de Condillac (1715-1780), philosophe.";;Décret du 6 juillet 1882 (UP).;;Décret du 6 juillet 1882 (UP).;"lat: 48.86402579025147, lon: 2.3835694617111702";Dénomination actuelle
"9903";;;RUE CLAUDE TILLIER;rue Claude Tillier;1892/01/01;"19";Voie publique de la Ville de Paris;rue;;Claude Tillier;"[ ""12e"" ]";"[ ""Picpus"" ]";"[ ""94C3"", ""94C4"" ]";"boulevard Diderot, 79, 83.";"rue du Faubourg Saint-Antoine, 238 bis.";252;15;"34";"41";Non retenus au POS et non repris au PLU : Arrêté du 9 juin 1931.;;"Dénommée successivement passage Mazas, passage Tocanier, passage Tillier, rue Claude Tillier en 1892.";Voie dénommée en 1892.;Arrêté du 9 juin 1931.;;;"Claude Tillier (1801-1844), pamphlétaire et romancier.";;Arrêté du 9 juin 1931.;;Ouverte en 1854.;"lat: 48.84839157233383, lon: 2.388342361164237";Dénomination actuelle
"12130";;;IMPASSE MARTINI;impasse Martini;1900/12/07;"19";Voie publique de la Ville de Paris;impasse;;Martini;"[ ""10e"" ]";"[ ""Porte-Saint-Martin"" ]";"[ ""72A3"" ]";"rue du Faubourg Saint-Martin, 21-25.";;28;3;;"5";Non retenus au POS et non repris au PLU : Décision ministérielle du 16 floréal an X;;"Précédemment impasse de l'Egout ; plus anciennement cul-de-sac de l'Egout. Elle existait en 1652.";Arrêté du 7 décembre 1900 approuvé par décret du 6 janvier 1901.;;;;"Jean-Paul Egide Schwarzendorf, dit Martini (1741-1816), compositeur français d'origine allemande.";;;;;"lat: 48.87003731028153, lon: 2.3558288957355313";Dénomination actuelle
"9607";;;BOULEVARD DES CAPUCINES;boulevard des Capucines;1885/05/11;"19";Voie publique de la Ville de Paris;boulevard;des;Capucines;"[ ""02e"", ""09e"" ]";"[ ""Chaussée-d'Antin"", ""Gaillon"" ]";"[ ""70A3"", ""70B3"" ]";"rue Louis le Grand, 25 et rue de la Chaussée d'Antin, 1.";"rue des Capucines, 24 et rue de Caumartin, 2.";440;35.4;"30";"43";"Non retenus au POS et non repris au PLU : Ordonnance royale du 24 août 1833, côté impair. Décret impérial du 14 novembre 1858, côté pair.";"Décret du 29 septembre 1860, déclarant d'utilité publique la construction de maisons d' ""architecture symétrique"" aux abords de l'Opéra des nos 2 à 12.";"Précédemment, rue Basse du Rempart, entre les rues Scribe et de Caumartin. Pendant la Révolution c'était une partie du boulevard Cerutti.";"Arrêté du 11 mai 1885, réunissant au boulevard des Capucines, la rue Basse du Rempart, entre les rues Scribe et de Caumartin.";;;"Arrêté du 6 juillet 1885, côté pair, entre les rues Scribe et de Caumartin.";Ce boulevard longeait les jardins du couvent des Capucines.;;;;Lettres patentes de juillet 1676.;"lat: 48.87043789847058, lon: 2.3310321139151764";Dénomination actuelle
"10275";;;RUE DIEU;rue Dieu;1867/03/02;"19";Voie publique de la Ville de Paris;rue;;Dieu;"[ ""10e"" ]";"[ ""Porte-Saint-Martin"" ]";"[ ""72B3"" ]";"rue Beaurepaire, 14 et rue Yves Toudic.";"quai de Valmy, 55 bis.";130;12;"16";"19";Non retenus au POS et non repris au PLU : Décret du 20 juin 1868.;;Ouverte par la Compagnie des Magasins Généraux.;Décret du 2 mars 1867.;Décret du 20 juin 1868.;;;"Le général Dieu, mort des suites des blessures qu'il avait reçues à la bataille de Solférino (1859).";;;;;"lat: 48.87033420834402, lon: 2.364566817973773";Dénomination actuelle
"13203";;;AVENUE DE LA REPUBLIQUE;avenue de la République;1879/05/04;"19";Voie publique de la Ville de Paris;avenue;de la;République;"[ ""11e"" ]";"[ ""Folie-Méricourt"", ""Saint-Ambroise"" ]";"[ ""72D1"", ""74C3"" ]";"place de la République, 8.";"boulevard de Ménilmontant, 71 et rue du Chemin Vert, 153.";1600;30;"132";"107";"Non retenus au POS et non repris au PLU : Décret du 29 août 1857, partie A, sauf sur une longueur de 18 m environ à partir de la place de la République. Décret du 4 juillet 1887, parties B et C. Décret du 16 mai 1888, partie D. Décret du 6 juillet 1882, partie E, sauf sur une longueur de 36,50 m environ à partir de la rue des Bluets, partie régie par le décret du 13 février 1914.";;Précédemment avenue des Amandiers. La partie B a été ouverte par la Compagnie du Gaz. Le tronçon entre le boulevard de Ménilmontant et la porte des Lilas a pris le nom d'avenue Gambetta par arrêté préfectoral du 26 décembre 1893.;Arrêté du 4 mai 1879.;"Décret du 4 juillet 1887, partie B.";;"Arrêté du 15 janvier 1892, entre les boulevards Richard Lenoir et de Ménilmontant.";Aboutit à la place de la République.;"Délibération municipale des 9, 10 et 11 mars 2021, 13 m² au droit du n° 132.";"Décret du 4 juillet 1887, parties B et C. Décret du 16 mai 1888, partie D. Décret du 6 juillet 1882, partie E, sauf sur une longueur de 36,50 m environ à partir de la rue des Bluets, partie régie par le décret du 13 février 1914.";;"Décret du 29 août 1857, entre la place de la République et la rue de Malte (A). Partie entre la rue de Malte et le boulevard Richard Lenoir (B) ouverte en 1865. Décret du 4 juillet 1887, entre le boulevard Richard Lenoir et la rue Saint-Maur (C). Décret du 16 mai 1888, entre les rues Saint-Maur et Guillaume Bertrand (D). Décret du 6 juillet 1882, entre la rue Guillaume Bertrand et le boulevard de Ménilmontant (E).";"lat: 48.86488791393859, lon: 2.3765463954559967";Dénomination actuelle
"11670";;;RUE LAMENNAIS;rue Lamennais;1881/01/20;"19";Voie publique de la Ville de Paris;rue;;Lamennais;"[ ""08e"" ]";"[ ""Faubourg-du-Roule"" ]";"[ ""68B1"", ""68A2"" ]";"rue Washington, 27.";"avenue de Friedland, 19.";123;13;12 bis;"17";Non retenus au POS et non repris au PLU : Décret du 23 octobre 1852.;;Précédemment rue du Centre. Ouverte sur les terrains de l'ancienne chartreuse Beaujon.;Arrêté du 20 janvier 1881.;Décret du 23 octobre 1852.;;;"Félicité Robert de Lamennais (1782-1854), abbé et écrivain français.";;Décret du 23 octobre 1852.;;Ouverte en 1842.;"lat: 48.873921638052096, lon: 2.302908555468494";Dénomination actuelle
"12596";;;RUE PAILLET;rue Paillet;1877/02/01;"19";Voie publique de la Ville de Paris;rue;;Paillet;"[ ""05e"" ]";"[ ""Sorbonne"" ]";"[ ""111A1"" ]";"rue Soufflot, 9.";"rue Malebranche, 4.";39;10;"4";"7";Non retenus au POS et non repris au PLU : Décret du 15 avril 1884.;;Ouverte par la Ville de Paris.;Arrêté du 1er février 1877.;Décret du 15 avril 1884.;;;"Alphonse Gabriel Victor Paillet (1796-1855), avocat ; voisinage de la Faculté de Droit.";;Décret du 15 avril 1884.;;Ouverte en 1876.;"lat: 48.84661653997102, lon: 2.342671018607878";Dénomination actuelle
"12435";;;PLACE DE LA NATION;place de la Nation;1880/07/02;"19";Voie publique de la Ville de Paris;place;de la;Nation;"[ ""11e"", ""12e"" ]";"[ ""Picpus"", ""Sainte-Marguerite"" ]";"[ ""94D3"", ""94D4"" ]";rue du Faubourg Saint-Antoine.;avenue du Trône.;;;"30";"21";Non retenus au POS et non repris au PLU : Décret du 29 août 1857 (UP).;;"Précédemment place du Trône ; pendant la Révolution, place du Trône Renversé. Elle est indiquée sur le plan de Delagrive (1728).";Arrêté du 2 juillet 1880.;;Diamètre : 252 m. Place agrémentée d'un jardin central orné du groupe du Triomphe de la République.;;Cette place a été ainsi dénommée à l'occasion de la fête nationale du 14 juillet 1880.;;;;;"lat: 48.84838704646475, lon: 2.395900178579317";Dénomination actuelle
"10438";;;RUE D'EDIMBOURG;rue d'Édimbourg;1877/02/01;"19";Voie publique de la Ville de Paris;rue;d';Édimbourg;"[ ""08e"" ]";"[ ""Europe"" ]";"[ ""49D3"" ]";"rue de Rome, 59 et rue de Constantinople, 3.";"rue du Rocher, 70.";230;12;"36";"31";Non retenus au POS et non repris au PLU : Décret du 5 juillet 1893.;;;Arrêté du 1er février 1877 (confirmation).;Décret du 5 juillet 1893.;;"Arrêté du 2 février 1886, modifié du côté impair par l'arrêté du 14 janvier 1901.";"Capitale de l'Ecosse ; voisinage de la place de l'Europe.";;Décret du 5 juillet 1893.;;;"lat: 48.87939898542191, lon: 2.320105955390246";Dénomination actuelle
"10853";;;RUE FROMENTIN;rue Fromentin;1879/08/16;"19";Voie publique de la Ville de Paris;rue;;Fromentin;"[ ""09e"" ]";"[ ""Saint-Georges"" ]";"[ ""50D1"" ]";"rue Duperré, 32.";"boulevard de Clichy, 39.";100;12;"14";"13";Non retenus au POS et non repris au PLU : Arrêté du 9 juin 1931.;;"Précédemment, rue Neuve Fontaine.";Arrêté du 16 août 1879.;Arrêté du 9 juin 1931.;;;"Eugène Fromentin (1820-1876), peintre et écrivain français.";;Arrêté du 9 juin 1931.;;;"lat: 48.88248892299824, lon: 2.334609771562904";Dénomination actuelle
"9873";;;RUE CHRISTOPHE COLOMB;rue Christophe Colomb;1867/03/02;"19";Voie publique de la Ville de Paris;rue;;Christophe Colomb;"[ ""08e"" ]";"[ ""Champs-Élysées"" ]";"[ ""68A4"", ""68A3"" ]";place Paul-Emile Victor.;"avenue Marceau, 54.";165;12;"16";"15";Non retenus au POS et non repris au PLU : Décret du 7 août 1865.;;Ouverte par l'Assistance publique sur l'emplacement de l'ancienne institution de Sainte-Périne.;Décret du 2 mars 1867.;Décret du 7 août 1865.;;;"Christophe Colomb (1436-1506), navigateur, a découvert l'Amérique ; voie située dans un quartier où ont été groupés des noms de navigateurs.";;Décret du 7 août 1865.;;;"lat: 48.8698411373187, lon: 2.2996436124729764";Dénomination actuelle
"12617";;;RUE PAPIN;rue Papin;1864/03/02;"19";Voie publique de la Ville de Paris;rue;;Papin;"[ ""03e"" ]";"[ ""Arts et Metiers"" ]";"[ ""71D2"" ]";"rue Saint-Martin, 259.";"boulevard de Sébastopol, 98.";73;12;;"7";Non retenus au POS et non repris au PLU : Décret du 23 août 1858 (UP).;Les maisons portant les nos 3 et 5 sont assujetties à une architecture obligatoire.;;Décret du 2 mars 1864.;;;;"Denis Papin (1647-1714), physicien français ; voisinage du Conservatoire des Arts et Métiers.";;;;Décret du 23 août 1858 (UP).;"lat: 48.86688323903955, lon: 2.353645776557719";Dénomination actuelle
"13380";;;RUE SANTERRE;rue Santerre;1905/11/06;"20";Voie publique de la Ville de Paris;rue;;Santerre;"[ ""12e"" ]";"[ ""Picpus"" ]";"[ ""114B4"", ""115A3"" ]";"rue de Picpus, 55.";"boulevard de Picpus, 27.";273;12;"34";"35";Non retenus au POS et non repris au PLU : Décret du 16 janvier 1899.;;"Précédemment, rue du Touat.";Arrêté du 6 novembre 1905.;Décret du 16 janvier 1899.;;;"Antoine Joseph Santerre (1752-1809), homme politique français, brasseur, commandant de la garde nationale de Paris pendant la Révolution.";;Décret du 16 janvier 1899.;;Ouverte en 1897.;"lat: 48.84290976073769, lon: 2.3993942147773395";Dénomination actuelle
"13338";;;RUE ROY;rue Roy;1867/02/27;"19";Voie publique de la Ville de Paris;rue;;Roy;"[ ""08e"" ]";"[ ""Europe"" ]";"[ ""69B1"" ]";"rue La Boétie, 4 bis.";"rue de Laborde, 39.";116;10;"8";"9";"Non retenus au POS et non repris au PLU : Ordonnance du 30 décembre 1846, côté impair, depuis la rue La Boétie jusqu'au droit du n° 7 inclus et côté pair, entre les rues La Boétie et de Rigny (A). Décret du 16 juillet 1862, le surplus.";;Précédemment rue Saint-Jean-Baptiste.;Décret du 27 février 1867.;;;;"Le comte Antoine Roy (1764-1847), homme politique français, financier et homme d'Etat.";;;;"La partie A a été ouverte en 1788. Décret du 16 juillet 1862 (UP), entre les rues de Rigny et de Laborde.";"lat: 48.87503717321177, lon: 2.3184617895101898";Dénomination actuelle
"9708";;;RUE CHAMPOLLION;rue Champollion;1867/02/27;"19";Voie publique de la Ville de Paris;rue;;Champollion;"[ ""05e"" ]";"[ ""Sorbonne"" ]";"[ ""91C3"" ]";"rue des Écoles, 51.";"place de la Sorbonne, 6.";145;8;"22";"21";Non retenus au POS et non repris au PLU : Ordonnance du 30 décembre 1846.;;"Cette voie existait en 1254, elle fut successivement dénommée ; vicus Coementariorium, vicus Lathomorum, rue Le Masson, rue aux Etuves, rue des Maçons Sorbonne.";Décret du 27 février 1867.;;;;"Jean François Champollion le jeune (1790-1832), égyptologue français qui, le premier, a déchiffré les caractères hiéroglyphiques égyptiens.";;;;;"lat: 48.849485107681176, lon: 2.342734682414958";Dénomination actuelle
"14071";;;RUE VILLEHARDOUIN;rue Villehardouin;1865/10/02;"19";Voie publique de la Ville de Paris;rue;;Villehardouin;"[ ""03e"" ]";"[ ""Archives"" ]";"[ ""92B1"" ]";"rue Saint-Gilles, 24.";"rue de Turenne, 56.";157;10;;;"Non retenus au PSMV du Marais : Ordonnance du 8 juin 1834. Décret du 16 juin 1906, au droit du n° 4, sur une longueur de 8 m à partir d'un point situé à 35 m environ de la rue Saint-Gilles (au droit de l'impasse Villehardouin supprimée).";;"Précédemment, rue Neuve Saint-Pierre dans la partie A, et rue des Douze Portes dans la partie B. La rue Neuve Saint-Pierre s'appela, à l'origine, rue Neuve Saint-Pierre, puis rue Neuve des Minimes (1655). Elle fut également appelée rue Neuve. Elle se prolongeait alors au-delà de la rue Saint-Claude ; une partie en fut supprimée et réunie aux hôtels de Turenne et de Guénégaud (lettres patentes enregistrées le 26 août 1656). La rue reprit à cette époque le nom de rue Neuve Saint-Pierre. La rue des Douze Portes porte ce nom sur le plan de Gomboust (1652) ; elle a également été appelée, au XVIIe siècle, rue Saint-Nicolas.";Décret du 2 octobre 1865.;;;;"Geoffroi, sire de Villehardouin, chroniqueur du XIIe siècle ; voisinage de l'ancienne rue Saint-Louis, aujourd'hui rue de Turenne.";;"Décret du 18 juin 1906, tronçon débouchant rue Saint-Gilles (A). Décret du 20 janvier 1855, tronçon débouchant rue de Turenne (B).";;Ouverte en 1640 dans la partie A.;"lat: 48.85857597789906, lon: 2.365365966139094";Dénomination actuelle
"15748";;;VOIE CK/14;voie CK/14;2025/05/07;"21";Voie privée destinée à devenir publique;voie;;CK/14;"[ ""14e"" ]";"[ ""Montparnasse"" ]";"[ ""110C2"", ""110D1"" ]";"voie CH/14, 14.";"voie CF/14, 13.";;;"26";"27";;;"Voie projetée dans le cadre de l'aménagement de la ZAC ""Saint-Vincent de Paul"".";;;;;;;;;;"lat: 48.8378485392768, lon: 2.333522434942474";Dénomination actuelle
"8934";;;RUE AMELOT;rue Amelot;1868/04/02;"19";Voie publique de la Ville de Paris;rue;;Amelot;"[ ""11e"" ]";"[ ""Folie-Méricourt"", ""Roquette"", ""Saint-Ambroise"" ]";"[ ""92B4"", ""72D1"" ]";"boulevard Richard Lenoir, 3.";"boulevard Voltaire, 6.";1255;11.7;"148";"163";"Non retenus au POS et non repris au PLU : Décret du 25 juin 1849, partie A. Arrêté du Pouvoir exécutif du 2 octobre 1848, entre les rues Saint-Sébastien et Oberkampf (B). Décret du 14 février 1850, partie C.";;"Précédemment la partie B était dénommée rue Saint-Pierre Popincourt et la partie C était comprise dans la rue des Fossés du Temple. Les rues Saint-Pierre Popincourt et des Fossés du Temple formaient l'ancien chemin de la Contrescarpe. La partie de la rue des Fossés du Temple qui aboutissait à la rue du Faubourg du Temple a été supprimée à la suite de l'ouverture du boulevard Voltaire (déc. du 29 août 1857, UP).";"Lettres patentes de mai 1777, partie A. Arrêté du 2 avril 1868, parties B et C.";;"Largeur : 11,70 m entre le boulevard Richard Lenoir et la rue Oberkampf ; 12 m (moindre), le surplus (partie C).";;"Amelot était, en 1777, ministre et secrétaire d'Etat au département de Paris.";;;;"Lettres patentes de mai 1777 entre le boulevard Richard Lenoir et la rue Saint-Sébastien (A), larg. : 36 pieds. La partie A a été ouverte en 1779.";"lat: 48.860455498921674, lon: 2.3678955014864953";Dénomination actuelle
